Concatenar;Status;Semi-acabado;Descrição Semi-acabado;Qtd Semi-acabado;Centro Semi-acabado;Matéria-Prima;Descrição Matéria-Prima;Qtd Matéria-Prima;UN Matéria-Prima;;;
1703220;SEMI ACABADO;703220;OLMESARTANA+ANLODIPINO 20/5MG COM REV;1.500.000;600;010041;DIOXIDO SILICIO COLOIDAL ANIDRO; 3,000 ;KG;;;
2703220;SEMI ACABADO;703220;OLMESARTANA+ANLODIPINO 20/5MG COM REV;1.500.000;600;010311;ESTEARATO MAGNESIO; 2,250 ;KG;;;
3703220;SEMI ACABADO;703220;OLMESARTANA+ANLODIPINO 20/5MG COM REV;1.500.000;600;010501;CELULOSE MIC.(TIPO102); 36,850 ;KG;;;
4703220;SEMI ACABADO;703220;OLMESARTANA+ANLODIPINO 20/5MG COM REV;1.500.000;600;010859;LACTOSE (200); 52,500 ;KG;;;
5703220;SEMI ACABADO;703220;OLMESARTANA+ANLODIPINO 20/5MG COM REV;1.500.000;600;010923;CROSCARMELOSE SODICA; 7,500 ;KG;;;
6703220;SEMI ACABADO;703220;OLMESARTANA+ANLODIPINO 20/5MG COM REV;1.500.000;600;011018;AMIDO DE MILHO PREGELATINIZADO; 7,500 ;KG;;;
7703220;SEMI ACABADO;703220;OLMESARTANA+ANLODIPINO 20/5MG COM REV;1.500.000;600;011032;ALC.POL.+DIOX.TIT.+PEG+TALCO; 6,000 ;KG;;;
8703220;SEMI ACABADO;703220;OLMESARTANA+ANLODIPINO 20/5MG COM REV;1.500.000;600;013472;OLMESARTANA MEDOXOMILA (144689-63-4); 30,000 ;KG;;;
9703220;SEMI ACABADO;703220;OLMESARTANA+ANLODIPINO 20/5MG COM REV;1.500.000;600;018332;BESILATO DE ANLODIPINO (CADILA-SITE II); 10,400 ;KG;;;
1703221;SEMI ACABADO;703221;OLMESARTANA+ANLODIPINO 40/5MG COM REV;750.000;600;010041;DIOXIDO SILICIO COLOIDAL ANIDRO; 3,000 ;KG;;;
2703221;SEMI ACABADO;703221;OLMESARTANA+ANLODIPINO 40/5MG COM REV;750.000;600;010311;ESTEARATO MAGNESIO; 2,250 ;KG;;;
3703221;SEMI ACABADO;703221;OLMESARTANA+ANLODIPINO 40/5MG COM REV;750.000;600;010501;CELULOSE MIC.(TIPO102); 42,049 ;KG;;;
4703221;SEMI ACABADO;703221;OLMESARTANA+ANLODIPINO 40/5MG COM REV;750.000;600;010859;LACTOSE (200); 52,500 ;KG;;;
5703221;SEMI ACABADO;703221;OLMESARTANA+ANLODIPINO 40/5MG COM REV;750.000;600;010923;CROSCARMELOSE SODICA; 7,500 ;KG;;;
6703221;SEMI ACABADO;703221;OLMESARTANA+ANLODIPINO 40/5MG COM REV;750.000;600;011018;AMIDO DE MILHO PREGELATINIZADO; 7,500 ;KG;;;
7703221;SEMI ACABADO;703221;OLMESARTANA+ANLODIPINO 40/5MG COM REV;750.000;600;011032;ALC.POL.+DIOX.TIT.+PEG+TALCO; 5,888 ;KG;;;
8703221;SEMI ACABADO;703221;OLMESARTANA+ANLODIPINO 40/5MG COM REV;750.000;600;011050;OXIDO FERRO AMARELO; 0,113 ;KG;;;
9703221;SEMI ACABADO;703221;OLMESARTANA+ANLODIPINO 40/5MG COM REV;750.000;600;013472;OLMESARTANA MEDOXOMILA (144689-63-4); 30,000 ;KG;;;
10703221;SEMI ACABADO;703221;OLMESARTANA+ANLODIPINO 40/5MG COM REV;750.000;600;018332;BESILATO DE ANLODIPINO (CADILA-SITE II); 5,201 ;KG;;;
1703222;SEMI ACABADO;703222;OLMESARTANA+ANLODIPINO 40/10MG COM REV;300.000;600;010041;DIOXIDO SILICIO COLOIDAL ANIDRO; 1,200 ;KG;;;
2703222;SEMI ACABADO;703222;OLMESARTANA+ANLODIPINO 40/10MG COM REV;300.000;600;010311;ESTEARATO MAGNESIO; 0,900 ;KG;;;
3703222;SEMI ACABADO;703222;OLMESARTANA+ANLODIPINO 40/10MG COM REV;300.000;600;010501;CELULOSE MIC.(TIPO102); 14,740 ;KG;;;
4703222;SEMI ACABADO;703222;OLMESARTANA+ANLODIPINO 40/10MG COM REV;300.000;600;010859;LACTOSE (200); 21,000 ;KG;;;
5703222;SEMI ACABADO;703222;OLMESARTANA+ANLODIPINO 40/10MG COM REV;300.000;600;010923;CROSCARMELOSE SODICA; 3,000 ;KG;;;
6703222;SEMI ACABADO;703222;OLMESARTANA+ANLODIPINO 40/10MG COM REV;300.000;600;011018;AMIDO DE MILHO PREGELATINIZADO; 3,000 ;KG;;;
7703222;SEMI ACABADO;703222;OLMESARTANA+ANLODIPINO 40/10MG COM REV;300.000;600;011032;ALC.POL.+DIOX.TIT.+PEG+TALCO; 2,070 ;KG;;;
8703222;SEMI ACABADO;703222;OLMESARTANA+ANLODIPINO 40/10MG COM REV;300.000;600;011049;OXIDO DE FERRO VERM(USP REF.33.8075); 0,180 ;KG;;;
9703222;SEMI ACABADO;703222;OLMESARTANA+ANLODIPINO 40/10MG COM REV;300.000;600;011050;OXIDO FERRO AMARELO; 0,150 ;KG;;;
10703222;SEMI ACABADO;703222;OLMESARTANA+ANLODIPINO 40/10MG COM REV;300.000;600;013472;OLMESARTANA MEDOXOMILA (144689-63-4); 12,000 ;KG;;;
11703222;SEMI ACABADO;703222;OLMESARTANA+ANLODIPINO 40/10MG COM REV;300.000;600;018332;BESILATO DE ANLODIPINO (CADILA-SITE II); 4,160 ;KG;;;
1703223;SEMI ACABADO;703223;OLMESARTANA MEDOXOMILA 20 MG COM REV;1.300.000;600;010311;ESTEARATO MAGNESIO; 2,340 ;KG;;;
2703223;SEMI ACABADO;703223;OLMESARTANA MEDOXOMILA 20 MG COM REV;1.300.000;600;010859;LACTOSE (200); 147,160 ;KG;;;
3703223;SEMI ACABADO;703223;OLMESARTANA MEDOXOMILA 20 MG COM REV;1.300.000;600;011020;CELULOSE MIC(TIPO 101); 26,000 ;KG;;;
4703223;SEMI ACABADO;703223;OLMESARTANA MEDOXOMILA 20 MG COM REV;1.300.000;600;011726;HIDROXIPROPILCELULOSE EF; 6,500 ;KG;;;
5703223;SEMI ACABADO;703223;OLMESARTANA MEDOXOMILA 20 MG COM REV;1.300.000;600;012059;HPMC + PEG + DIOXIDO TITANIO; 7,800 ;KG;;;
6703223;SEMI ACABADO;703223;OLMESARTANA MEDOXOMILA 20 MG COM REV;1.300.000;600;013472;OLMESARTANA MEDOXOMILA (144689-63-4); 26,000 ;KG;;;
7703223;SEMI ACABADO;703223;OLMESARTANA MEDOXOMILA 20 MG COM REV;1.300.000;600;015343;HIPROLOSE LH - 21; 52,000 ;KG;;;
1703224;SEMI ACABADO;703224;OLMESARTANA MEDOXOMILA 40 MG COM REV;675.000;600;010311;ESTEARATO MAGNESIO; 2,430 ;KG;;;
2703224;SEMI ACABADO;703224;OLMESARTANA MEDOXOMILA 40 MG COM REV;675.000;600;010859;LACTOSE (200); 152,820 ;KG;;;
3703224;SEMI ACABADO;703224;OLMESARTANA MEDOXOMILA 40 MG COM REV;675.000;600;011020;CELULOSE MIC(TIPO 101); 27,000 ;KG;;;
4703224;SEMI ACABADO;703224;OLMESARTANA MEDOXOMILA 40 MG COM REV;675.000;600;011726;HIDROXIPROPILCELULOSE EF; 6,750 ;KG;;;
5703224;SEMI ACABADO;703224;OLMESARTANA MEDOXOMILA 40 MG COM REV;675.000;600;012059;HPMC + PEG + DIOXIDO TITANIO; 8,100 ;KG;;;
6703224;SEMI ACABADO;703224;OLMESARTANA MEDOXOMILA 40 MG COM REV;675.000;600;013472;OLMESARTANA MEDOXOMILA (144689-63-4); 27,000 ;KG;;;
7703224;SEMI ACABADO;703224;OLMESARTANA MEDOXOMILA 40 MG COM REV;675.000;600;015343;HIPROLOSE LH - 21; 54,000 ;KG;;;
1703226;SEMI ACABADO;703226;OLMESARTANA+HCTZ 20/12,5 MG COM REV;1.000.000;600;010228;DIOXIDO TITANIO; 1,873 ;KG;;;
2703226;SEMI ACABADO;703226;OLMESARTANA+HCTZ 20/12,5 MG COM REV;1.000.000;600;010311;ESTEARATO MAGNESIO; 1,800 ;KG;;;
3703226;SEMI ACABADO;703226;OLMESARTANA+HCTZ 20/12,5 MG COM REV;1.000.000;600;010859;LACTOSE (200); 55,700 ;KG;;;
4703226;SEMI ACABADO;703226;OLMESARTANA+HCTZ 20/12,5 MG COM REV;1.000.000;600;010979;HPMC+PEG; 4,127 ;KG;;;
5703226;SEMI ACABADO;703226;OLMESARTANA+HCTZ 20/12,5 MG COM REV;1.000.000;600;011020;CELULOSE MIC(TIPO 101); 55,000 ;KG;;;
6703226;SEMI ACABADO;703226;OLMESARTANA+HCTZ 20/12,5 MG COM REV;1.000.000;600;011726;HIDROXIPROPILCELULOSE EF; 5,000 ;KG;;;
7703226;SEMI ACABADO;703226;OLMESARTANA+HCTZ 20/12,5 MG COM REV;1.000.000;600;013472;OLMESARTANA MEDOXOMILA (144689-63-4); 20,000 ;KG;;;
8703226;SEMI ACABADO;703226;OLMESARTANA+HCTZ 20/12,5 MG COM REV;1.000.000;600;013796;HIDROCLOROTIAZIDA MICRONIZADA (58-93-5); 12,500 ;KG;;;
9703226;SEMI ACABADO;703226;OLMESARTANA+HCTZ 20/12,5 MG COM REV;1.000.000;600;015343;HIPROLOSE LH - 21; 50,000 ;KG;;;
1703227;SEMI ACABADO;703227;OLMESARTANA+HCTZ 40/12,5 MG COM REV;600.000;600;010228;DIOXIDO TITANIO; 2,184 ;KG;;;
2703227;SEMI ACABADO;703227;OLMESARTANA+HCTZ 40/12,5 MG COM REV;600.000;600;010311;ESTEARATO MAGNESIO; 2,160 ;KG;;;
3703227;SEMI ACABADO;703227;OLMESARTANA+HCTZ 40/12,5 MG COM REV;600.000;600;010859;LACTOSE (200); 70,170 ;KG;;;
4703227;SEMI ACABADO;703227;OLMESARTANA+HCTZ 40/12,5 MG COM REV;600.000;600;010979;HPMC+PEG; 4,950 ;KG;;;
5703227;SEMI ACABADO;703227;OLMESARTANA+HCTZ 40/12,5 MG COM REV;600.000;600;011020;CELULOSE MIC(TIPO 101); 70,170 ;KG;;;
6703227;SEMI ACABADO;703227;OLMESARTANA+HCTZ 40/12,5 MG COM REV;600.000;600;011049;OXIDO DE FERRO VERM(USP REF.33.8075); 0,066 ;KG;;;
7703227;SEMI ACABADO;703227;OLMESARTANA+HCTZ 40/12,5 MG COM REV;600.000;600;011726;HIDROXIPROPILCELULOSE EF; 6,000 ;KG;;;
8703227;SEMI ACABADO;703227;OLMESARTANA+HCTZ 40/12,5 MG COM REV;600.000;600;013472;OLMESARTANA MEDOXOMILA (144689-63-4); 24,000 ;KG;;;
9703227;SEMI ACABADO;703227;OLMESARTANA+HCTZ 40/12,5 MG COM REV;600.000;600;013796;HIDROCLOROTIAZIDA MICRONIZADA (58-93-5); 7,500 ;KG;;;
10703227;SEMI ACABADO;703227;OLMESARTANA+HCTZ 40/12,5 MG COM REV;600.000;600;015343;HIPROLOSE LH - 21; 60,000 ;KG;;;
1703228;SEMI ACABADO;703228;OLMESARTANA+HCTZ 40/25 MG COM REV;600.000;600;010228;DIOXIDO TITANIO; 2,250 ;KG;;;
2703228;SEMI ACABADO;703228;OLMESARTANA+HCTZ 40/25 MG COM REV;600.000;600;010311;ESTEARATO MAGNESIO; 2,160 ;KG;;;
3703228;SEMI ACABADO;703228;OLMESARTANA+HCTZ 40/25 MG COM REV;600.000;600;010859;LACTOSE (200); 66,420 ;KG;;;
4703228;SEMI ACABADO;703228;OLMESARTANA+HCTZ 40/25 MG COM REV;600.000;600;010979;HPMC+PEG; 4,950 ;KG;;;
5703228;SEMI ACABADO;703228;OLMESARTANA+HCTZ 40/25 MG COM REV;600.000;600;011020;CELULOSE MIC(TIPO 101); 66,420 ;KG;;;
6703228;SEMI ACABADO;703228;OLMESARTANA+HCTZ 40/25 MG COM REV;600.000;600;011726;HIDROXIPROPILCELULOSE EF; 6,000 ;KG;;;
7703228;SEMI ACABADO;703228;OLMESARTANA+HCTZ 40/25 MG COM REV;600.000;600;013472;OLMESARTANA MEDOXOMILA (144689-63-4); 24,000 ;KG;;;
8703228;SEMI ACABADO;703228;OLMESARTANA+HCTZ 40/25 MG COM REV;600.000;600;013796;HIDROCLOROTIAZIDA MICRONIZADA (58-93-5); 15,000 ;KG;;;
9703228;SEMI ACABADO;703228;OLMESARTANA+HCTZ 40/25 MG COM REV;600.000;600;015343;HIPROLOSE LH - 21; 60,000 ;KG;;;
1703235;SEMI ACABADO;703235;OXALATO DE ESCITALOPRAM 15MG (C1)COM REV;800.000;600;010041;DIOXIDO SILICIO COLOIDAL ANIDRO; 2,400 ;KG;;;
2703235;SEMI ACABADO;703235;OXALATO DE ESCITALOPRAM 15MG (C1)COM REV;800.000;600;010311;ESTEARATO MAGNESIO; 1,498 ;KG;;;
3703235;SEMI ACABADO;703235;OXALATO DE ESCITALOPRAM 15MG (C1)COM REV;800.000;600;010501;CELULOSE MIC.(TIPO102); 116,971 ;KG;;;
4703235;SEMI ACABADO;703235;OXALATO DE ESCITALOPRAM 15MG (C1)COM REV;800.000;600;010923;CROSCARMELOSE SODICA; 5,402 ;KG;;;
5703235;SEMI ACABADO;703235;OXALATO DE ESCITALOPRAM 15MG (C1)COM REV;800.000;600;010953;TALCO; 8,400 ;KG;;;
6703235;SEMI ACABADO;703235;OXALATO DE ESCITALOPRAM 15MG (C1)COM REV;800.000;600;012059;HPMC + PEG + DIOXIDO TITANIO; 4,800 ;KG;;;
7703235;SEMI ACABADO;703235;OXALATO DE ESCITALOPRAM 15MG (C1)COM REV;800.000;600;013374;OXALATO DE ESCITALOPRAM (C1); 15,328 ;KG;;;
1703236;SEMI ACABADO;703236;TADALAFILA 5 MG COM REV;2.100.000;600;010046;ALCOOL ETILICO; 8,505 ;KG;;;
2703236;SEMI ACABADO;703236;TADALAFILA 5 MG COM REV;2.100.000;600;010311;ESTEARATO MAGNESIO; 1,827 ;KG;;;
3703236;SEMI ACABADO;703236;TADALAFILA 5 MG COM REV;2.100.000;600;010469;LAURIL SULFATO SODIO (PO); 7,350 ;KG;;;
4703236;SEMI ACABADO;703236;TADALAFILA 5 MG COM REV;2.100.000;600;010739;LACTOSE (50/70); 240,198 ;KG;;;
5703236;SEMI ACABADO;703236;TADALAFILA 5 MG COM REV;2.100.000;600;010923;CROSCARMELOSE SODICA; 18,375 ;KG;;;
6703236;SEMI ACABADO;703236;TADALAFILA 5 MG COM REV;2.100.000;600;011050;OXIDO FERRO AMARELO; 0,735 ;KG;;;
7703236;SEMI ACABADO;703236;TADALAFILA 5 MG COM REV;2.100.000;600;012459;CELULOSE MICROCRISTALINA (TIPO 302); 52,500 ;KG;;;
8703236;SEMI ACABADO;703236;TADALAFILA 5 MG COM REV;2.100.000;600;013095;HPMC+TRIAC+D TIT(OPADRY OY-S-7322 BRANCO; 11,025 ;KG;;;
9703236;SEMI ACABADO;703236;TADALAFILA 5 MG COM REV;2.100.000;600;014970;TADALAFILA (171596-29-5); 10,500 ;KG;;;
10703236;SEMI ACABADO;703236;TADALAFILA 5 MG COM REV;2.100.000;600;015343;HIPROLOSE LH - 21; 36,750 ;KG;;;
1703237;SEMI ACABADO;703237;TADALAFILA 20 MG COM REV;1.000.000;600;010046;ALCOOL ETILICO; 8,100 ;KG;;;
2703237;SEMI ACABADO;703237;TADALAFILA 20 MG COM REV;1.000.000;600;010311;ESTEARATO MAGNESIO; 1,750 ;KG;;;
3703237;SEMI ACABADO;703237;TADALAFILA 20 MG COM REV;1.000.000;600;010469;LAURIL SULFATO SODIO (PO); 7,000 ;KG;;;
4703237;SEMI ACABADO;703237;TADALAFILA 20 MG COM REV;1.000.000;600;010739;LACTOSE (50/70); 223,250 ;KG;;;
5703237;SEMI ACABADO;703237;TADALAFILA 20 MG COM REV;1.000.000;600;010923;CROSCARMELOSE SODICA; 17,500 ;KG;;;
6703237;SEMI ACABADO;703237;TADALAFILA 20 MG COM REV;1.000.000;600;011050;OXIDO FERRO AMARELO; 0,700 ;KG;;;
7703237;SEMI ACABADO;703237;TADALAFILA 20 MG COM REV;1.000.000;600;012459;CELULOSE MICROCRISTALINA (TIPO 302); 45,500 ;KG;;;
8703237;SEMI ACABADO;703237;TADALAFILA 20 MG COM REV;1.000.000;600;013095;HPMC+TRIAC+D TIT(OPADRY OY-S-7322 BRANCO; 10,500 ;KG;;;
9703237;SEMI ACABADO;703237;TADALAFILA 20 MG COM REV;1.000.000;600;014970;TADALAFILA (171596-29-5); 20,000 ;KG;;;
10703237;SEMI ACABADO;703237;TADALAFILA 20 MG COM REV;1.000.000;600;015343;HIPROLOSE LH - 21; 35,000 ;KG;;;
1703369;SEMI ACABADO;703369;PREGABALINA (C1) 75MG CAPSULAS;2.000.000;600;010041;DIOXIDO SILICIO COLOIDAL ANIDRO; 2,000 ;KG;;;
2703369;SEMI ACABADO;703369;PREGABALINA (C1) 75MG CAPSULAS;2.000.000;600;010953;TALCO; 21,400 ;KG;;;
3703369;SEMI ACABADO;703369;PREGABALINA (C1) 75MG CAPSULAS;2.000.000;600;011018;AMIDO DE MILHO PREGELATINIZADO; 26,600 ;KG;;;
4703369;SEMI ACABADO;703369;PREGABALINA (C1) 75MG CAPSULAS;2.000.000;600;013365;CAPS 4 ESC/BRANCO; 2.000.000,000 ;UN;;;
5703369;SEMI ACABADO;703369;PREGABALINA (C1) 75MG CAPSULAS;2.000.000;600;015460;PREGABALINA (C1); 150,000 ;KG;;;
1703370;SEMI ACABADO;703370;PREGABALINA (C1) 150MG CAPSULAS;1.500.000;600;010041;DIOXIDO SILICIO COLOIDAL ANIDRO; 3,000 ;KG;;;
2703370;SEMI ACABADO;703370;PREGABALINA (C1) 150MG CAPSULAS;1.500.000;600;010953;TALCO; 32,100 ;KG;;;
3703370;SEMI ACABADO;703370;PREGABALINA (C1) 150MG CAPSULAS;1.500.000;600;011018;AMIDO DE MILHO PREGELATINIZADO; 39,900 ;KG;;;
4703370;SEMI ACABADO;703370;PREGABALINA (C1) 150MG CAPSULAS;1.500.000;600;011361;CAPS 2 BCO / BCO; 1.500.000,000 ;UN;;;
5703370;SEMI ACABADO;703370;PREGABALINA (C1) 150MG CAPSULAS;1.500.000;600;015460;PREGABALINA (C1); 225,000 ;KG;;;
1703375;SEMI ACABADO;703375;LIMECICLINA 150 MG CAP DURA;300.000;600;010041;DIOXIDO SILICIO COLOIDAL ANIDRO; 1,284 ;KG;;;
2703375;SEMI ACABADO;703375;LIMECICLINA 150 MG CAP DURA;300.000;600;010071;CELULOSE MIC (TIPO200); 21,914 ;KG;;;
3703375;SEMI ACABADO;703375;LIMECICLINA 150 MG CAP DURA;300.000;600;010311;ESTEARATO MAGNESIO; 1,284 ;KG;;;
4703375;SEMI ACABADO;703375;LIMECICLINA 150 MG CAP DURA;300.000;600;016016;LIMECICLINA; 61,018 ;KG;;;
5703375;SEMI ACABADO;703375;LIMECICLINA 150 MG CAP DURA;300.000;600;019294;CAPS 0 LARANJA/AMARELO; 300.000,000 ;UN;;;
1703376;SEMI ACABADO;703376;LIMECICLINA 300 MG CAP DURA;400.000;600;010041;DIOXIDO SILICIO COLOIDAL ANIDRO; 3,420 ;KG;;;
2703376;SEMI ACABADO;703376;LIMECICLINA 300 MG CAP DURA;400.000;600;010071;CELULOSE MIC (TIPO200); 58,445 ;KG;;;
3703376;SEMI ACABADO;703376;LIMECICLINA 300 MG CAP DURA;400.000;600;010311;ESTEARATO MAGNESIO; 3,420 ;KG;;;
4703376;SEMI ACABADO;703376;LIMECICLINA 300 MG CAP DURA;400.000;600;016016;LIMECICLINA; 162,715 ;KG;;;
5703376;SEMI ACABADO;703376;LIMECICLINA 300 MG CAP DURA;400.000;600;302096;CAPS 00 (ALONGADA)AMARELO/VERMELHO; 400.000,000 ;UN;;;
1703380;SEMI ACABADO;703380;LEVOFLOXACINO 750 MG COM REV ;200.000;600;010553;CROSPOVIDONE; 9,000 ;KG;;;
2703380;SEMI ACABADO;703380;LEVOFLOXACINO 750 MG COM REV ;200.000;600;010041;DIOXIDO SILICIO COLOIDAL ANIDRO; 2,000 ;KG;;;
3703380;SEMI ACABADO;703380;LEVOFLOXACINO 750 MG COM REV ;200.000;600;010046;ALCOOL ETILICO; 60,750 ;KG;;;
4703380;SEMI ACABADO;703380;LEVOFLOXACINO 750 MG COM REV ;200.000;600;010071;CELULOSE MIC (TIPO200); 15,000 ;KG;;;
5703380;SEMI ACABADO;703380;LEVOFLOXACINO 750 MG COM REV ;200.000;600;010311;ESTEARATO MAGNESIO; 3,000 ;KG;;;
6703380;SEMI ACABADO;703380;LEVOFLOXACINO 750 MG COM REV ;200.000;600;011020;CELULOSE MIC(TIPO 101); 18,000 ;KG;;;
7703380;SEMI ACABADO;703380;LEVOFLOXACINO 750 MG COM REV ;200.000;600;011723;HIDROXIPROPILMETILCELULOSE E-5; 3,000 ;KG;;;
8703380;SEMI ACABADO;703380;LEVOFLOXACINO 750 MG COM REV ;200.000;600;013397;HPMC+PEG+DIOX TIT+POL 80(OPADRY YS17003); 8,000 ;KG;;;
9703380;SEMI ACABADO;703380;LEVOFLOXACINO 750 MG COM REV ;200.000;600;018386;LEVOFLOXACINO HEMI-HIDRATADO*; 150,000 ;KG;;;
1703405;SEMI ACABADO;703405;CLORIDRATO METILFENIDATO (A3) 10MG COM ;2.000.000;600;010311;ESTEARATO MAGNESIO; 2,800 ;KG;;;
2703405;SEMI ACABADO;703405;CLORIDRATO METILFENIDATO (A3) 10MG COM ;2.000.000;600;010406;FOSFATO CALCIO TRIBASICO(TS 29 FLB); 44,800 ;KG;;;
3703405;SEMI ACABADO;703405;CLORIDRATO METILFENIDATO (A3) 10MG COM ;2.000.000;600;010501;CELULOSE MIC.(TIPO102); 114,400 ;KG;;;
4703405;SEMI ACABADO;703405;CLORIDRATO METILFENIDATO (A3) 10MG COM ;2.000.000;600;010739;LACTOSE (50/70); 84,000 ;KG;;;
5703405;SEMI ACABADO;703405;CLORIDRATO METILFENIDATO (A3) 10MG COM ;2.000.000;600;010953;TALCO; 14,000 ;KG;;;
6703405;SEMI ACABADO;703405;CLORIDRATO METILFENIDATO (A3) 10MG COM ;2.000.000;600;012780;CLORIDRATO METILFENIDATO (298-59-9) (A3); 20,000 ;KG;;;
1703410;SEMI ACABADO;703410;DEFERASIROX 500MG COM SUS;50.000;600;010553;CROSPOVIDONE; 8,500 ;KG;;;
2703410;SEMI ACABADO;703410;DEFERASIROX 500MG COM SUS;50.000;600;010041;DIOXIDO SILICIO COLOIDAL ANIDRO; 0,180 ;KG;;;
3703410;SEMI ACABADO;703410;DEFERASIROX 500MG COM SUS;50.000;600;010311;ESTEARATO MAGNESIO; 0,400 ;KG;;;
4703410;SEMI ACABADO;703410;DEFERASIROX 500MG COM SUS;50.000;600;010469;LAURIL SULFATO SODIO (PO); 0,128 ;KG;;;
5703410;SEMI ACABADO;703410;DEFERASIROX 500MG COM SUS;50.000;600;010501;CELULOSE MIC.(TIPO102); 11,700 ;KG;;;
6703410;SEMI ACABADO;703410;DEFERASIROX 500MG COM SUS;50.000;600;010553;CROSPOVIDONE; 4,240 ;KG;;;
7703410;SEMI ACABADO;703410;DEFERASIROX 500MG COM SUS;50.000;600;010739;LACTOSE (50/70); 12,660 ;KG;;;
8703410;SEMI ACABADO;703410;DEFERASIROX 500MG COM SUS;50.000;600;010859;LACTOSE (200); 18,368 ;KG;;;
9703410;SEMI ACABADO;703410;DEFERASIROX 500MG COM SUS;50.000;600;010964;POVIDONA K29-32; 3,824 ;KG;;;
10703410;SEMI ACABADO;703410;DEFERASIROX 500MG COM SUS;50.000;600;015887;DEFERASIROX; 25,000 ;KG;;;
1703421;SEMI ACABADO;703421;CLONIXINATO DE LISINA 125 MG COM REV;320.000;600;010046;ALCOOL ETILICO; 2,916 ;KG;;;
2703421;SEMI ACABADO;703421;CLONIXINATO DE LISINA 125 MG COM REV;320.000;600;010311;ESTEARATO MAGNESIO; 0,800 ;KG;;;
3703421;SEMI ACABADO;703421;CLONIXINATO DE LISINA 125 MG COM REV;320.000;600;010501;CELULOSE MIC.(TIPO102); 22,800 ;KG;;;
4703421;SEMI ACABADO;703421;CLONIXINATO DE LISINA 125 MG COM REV;320.000;600;010953;TALCO; 0,200 ;KG;;;
5703421;SEMI ACABADO;703421;CLONIXINATO DE LISINA 125 MG COM REV;320.000;600;010964;POVIDONA K29-32; 1,200 ;KG;;;
6703421;SEMI ACABADO;703421;CLONIXINATO DE LISINA 125 MG COM REV;320.000;600;011018;AMIDO DE MILHO PREGELATINIZADO; 4,000 ;KG;;;
7703421;SEMI ACABADO;703421;CLONIXINATO DE LISINA 125 MG COM REV;320.000;600;011653;MANITOL CD(PAR TECK M2000 ART100419); 8,000 ;KG;;;
8703421;SEMI ACABADO;703421;CLONIXINATO DE LISINA 125 MG COM REV;320.000;600;012059;HPMC + PEG + DIOXIDO TITANIO; 1,800 ;KG;;;
9703421;SEMI ACABADO;703421;CLONIXINATO DE LISINA 125 MG COM REV;320.000;600;016007;CLONIXINATO DE LISINA; 40,000 ;KG;;;
10703421;SEMI ACABADO;703421;CLONIXINATO DE LISINA 125 MG COM REV;320.000;600;010553;CROSPOVIDONE; 3,200 ;KG;;;
1703428;SEMI ACABADO;703428;SUPLEVIT CPR REVESTIDO (ALIM);269.230;600;010023;ACIDO FOLICO; 0,065 ;KG;;;
2703428;SEMI ACABADO;703428;SUPLEVIT CPR REVESTIDO (ALIM);269.230;600;010041;DIOXIDO SILICIO COLOIDAL ANIDRO; 1,750 ;KG;;;
3703428;SEMI ACABADO;703428;SUPLEVIT CPR REVESTIDO (ALIM);269.230;600;010046;ALCOOL ETILICO; 187,982 ;KG;;;
4703428;SEMI ACABADO;703428;SUPLEVIT CPR REVESTIDO (ALIM);269.230;600;010071;CELULOSE MIC (TIPO200); 45,654 ;KG;;;
5703428;SEMI ACABADO;703428;SUPLEVIT CPR REVESTIDO (ALIM);269.230;600;010311;ESTEARATO MAGNESIO; 3,500 ;KG;;;
6703428;SEMI ACABADO;703428;SUPLEVIT CPR REVESTIDO (ALIM);269.230;600;010397;FLUORETO SODIO**; 2,380 ;KG;;;
7703428;SEMI ACABADO;703428;SUPLEVIT CPR REVESTIDO (ALIM);269.230;600;010459;IODETO POTASSIO; 0,046 ;KG;;;
8703428;SEMI ACABADO;703428;SUPLEVIT CPR REVESTIDO (ALIM);269.230;600;010511;NICOTINAMIDA; 3,500 ;KG;;;
9703428;SEMI ACABADO;703428;SUPLEVIT CPR REVESTIDO (ALIM);269.230;600;010678;VIT A-ACETATO-PO 500000UI/G; 1,077 ;KG;;;
10703428;SEMI ACABADO;703428;SUPLEVIT CPR REVESTIDO (ALIM);269.230;600;010681;VIT B1-TIAMINA MONONITRATO; 0,352 ;KG;;;
11703428;SEMI ACABADO;703428;SUPLEVIT CPR REVESTIDO (ALIM);269.230;600;010684;VIT B2-RIBOFLAVINABASE; 0,350 ;KG;;;
12703428;SEMI ACABADO;703428;SUPLEVIT CPR REVESTIDO (ALIM);269.230;600;010685;CLOR.PIRIDOXINA( VIT B6); 0,295 ;KG;;;
13703428;SEMI ACABADO;703428;SUPLEVIT CPR REVESTIDO (ALIM);269.230;600;010693;ACETATO DE DL-ALFA-TOCOFEROL 50%; 8,023 ;KG;;;
14703428;SEMI ACABADO;703428;SUPLEVIT CPR REVESTIDO (ALIM);269.230;600;010731;FOSF.CAL.DIB.(COMPDIRETA); 137,101 ;KG;;;
15703428;SEMI ACABADO;703428;SUPLEVIT CPR REVESTIDO (ALIM);269.230;600;010869;VITAMINA C 90% GRANULADO; 13,462 ;KG;;;
16703428;SEMI ACABADO;703428;SUPLEVIT CPR REVESTIDO (ALIM);269.230;600;010909;VITAMINA B12 0,1%; 0,646 ;KG;;;
